BaseCase,RA,RASDG,Year,indicator,Country/Region
14.19,14.34,9.873,2037,Poverty_Headcount,East & Southeast Asia
13.64,13.89,9.398,2038,Poverty_Headcount,East & Southeast Asia
13.01,13.3,8.856,2039,Poverty_Headcount,East & Southeast Asia
12.34,12.62,8.286,2040,Poverty_Headcount,East & Southeast Asia
11.64,11.87,7.708,2041,Poverty_Headcount,East & Southeast Asia
10.92,11.1,7.113,2042,Poverty_Headcount,East & Southeast Asia
10.21,10.32,6.509,2043,Poverty_Headcount,East & Southeast Asia
9.493,9.542,5.896,2044,Poverty_Headcount,East & Southeast Asia
8.781,8.762,5.187,2045,Poverty_Headcount,East & Southeast Asia
8.072,7.985,4.497,2046,Poverty_Headcount,East & Southeast Asia
7.382,7.233,3.882,2047,Poverty_Headcount,East & Southeast Asia
6.648,6.426,3.342,2048,Poverty_Headcount,East & Southeast Asia
5.954,5.683,2.863,2049,Poverty_Headcount,East & Southeast Asia
5.356,5.038,2.447,2050,Poverty_Headcount,East & Southeast Asia
4.809,4.483,2.073,2051,Poverty_Headcount,East & Southeast Asia
4.313,3.99,1.735,2052,Poverty_Headcount,East & Southeast Asia
3.85,3.554,1.435,2053,Poverty_Headcount,East & Southeast Asia
3.433,3.157,1.17,2054,Poverty_Headcount,East & Southeast Asia
3.061,2.808,0.945,2055,Poverty_Headcount,East & Southeast Asia
2.732,2.493,0.756,2056,Poverty_Headcount,East & Southeast Asia
2.447,2.225,0.602,2057,Poverty_Headcount,East & Southeast Asia
2.201,1.989,0.476,2058,Poverty_Headcount,East & Southeast Asia
1.987,1.789,0.375,2059,Poverty_Headcount,East & Southeast Asia
1.801,1.61,0.294,2060,Poverty_Headcount,East & Southeast Asia
3.138,3.138,3.138,2020,Poverty_Headcount,Europe & North America
2.803,2.803,2.803,2021,Poverty_Headcount,Europe & North America
2.52,2.52,2.52,2022,Poverty_Headcount,Europe & North America
2.812,2.812,2.812,2023,Poverty_Headcount,Europe & North America
2.776,2.776,2.776,2024,Poverty_Headcount,Europe & North America
2.585,2.585,2.258,2025,Poverty_Headcount,Europe & North America
2.398,2.395,1.832,2026,Poverty_Headcount,Europe & North America
2.209,2.209,1.511,2027,Poverty_Headcount,Europe & North America
2.106,2.108,1.301,2028,Poverty_Headcount,Europe & North America
1.952,1.954,1.087,2029,Poverty_Headcount,Europe & North America
1.774,1.775,0.886,2030,Poverty_Headcount,Europe & North America
1.6,1.603,0.708,2031,Poverty_Headcount,Europe & North America
1.468,1.471,0.562,2032,Poverty_Headcount,Europe & North America
1.349,1.353,0.442,2033,Poverty_Headcount,Europe & North America
1.248,1.253,0.35,2034,Poverty_Headcount,Europe & North America
1.163,1.17,0.277,2035,Poverty_Headcount,Europe & North America
1.087,1.093,0.22,2036,Poverty_Headcount,Europe & North America
1.015,1.02,0.174,2037,Poverty_Headcount,Europe & North America
0.943,0.946,0.155,2038,Poverty_Headcount,Europe & North America
0.871,0.872,0.137,2039,Poverty_Headcount,Europe & North America
0.8,0.799,0.12,2040,Poverty_Headcount,Europe & North America
0.734,0.73,0.105,2041,Poverty_Headcount,Europe & North America
0.674,0.667,0.09,2042,Poverty_Headcount,Europe & North America
0.619,0.609,0.076,2043,Poverty_Headcount,Europe & North America
0.57,0.558,0.065,2044,Poverty_Headcount,Europe & North America
0.527,0.513,0.056,2045,Poverty_Headcount,Europe & North America
0.489,0.473,0.048,2046,Poverty_Headcount,Europe & North America
0.454,0.439,0.043,2047,Poverty_Headcount,Europe & North America
0.423,0.407,0.038,2048,Poverty_Headcount,Europe & North America
0.393,0.38,0.034,2049,Poverty_Headcount,Europe & North America
0.366,0.354,0.03,2050,Poverty_Headcount,Europe & North America
0.34,0.33,0.027,2051,Poverty_Headcount,Europe & North America
0.315,0.306,0.024,2052,Poverty_Headcount,Europe & North America
0.291,0.282,0.021,2053,Poverty_Headcount,Europe & North America
0.268,0.26,0.018,2054,Poverty_Headcount,Europe & North America
0.246,0.239,0.016,2055,Poverty_Headcount,Europe & North America
0.227,0.22,0.013,2056,Poverty_Headcount,Europe & North America
0.209,0.203,0.012,2057,Poverty_Headcount,Europe & North America
0.19,0.187,0.01,2058,Poverty_Headcount,Europe & North America
0.174,0.173,0.009,2059,Poverty_Headcount,Europe & North America
0.16,0.16,0.007,2060,Poverty_Headcount,Europe & North America
4.393,4.393,4.393,2020,Poverty_Headcount,High Income Countries
3.778,3.778,3.778,2021,Poverty_Headcount,High Income Countries
3.27,3.27,3.27,2022,Poverty_Headcount,High Income Countries
3.188,3.188,3.188,2023,Poverty_Headcount,High Income Countries
3.208,3.208,3.208,2024,Poverty_Headcount,High Income Countries
3.149,3.149,2.789,2025,Poverty_Headcount,High Income Countries
3.002,2.999,2.364,2026,Poverty_Headcount,High Income Countries
2.774,2.775,1.981,2027,Poverty_Headcount,High Income Countries
2.606,2.612,1.693,2028,Poverty_Headcount,High Income Countries
2.367,2.376,1.394,2029,Poverty_Headcount,High Income Countries
2.11,2.121,1.118,2030,Poverty_Headcount,High Income Countries
1.879,1.892,0.888,2031,Poverty_Headcount,High Income Countries
1.714,1.728,0.708,2032,Poverty_Headcount,High Income Countries
1.58,1.594,0.566,2033,Poverty_Headcount,High Income Countries
1.47,1.485,0.454,2034,Poverty_Headcount,High Income Countries
1.377,1.391,0.365,2035,Poverty_Headcount,High Income Countries
1.292,1.303,0.294,2036,Poverty_Headcount,High Income Countries
1.207,1.215,0.234,2037,Poverty_Headcount,High Income Countries
1.12,1.124,0.207,2038,Poverty_Headcount,High Income Countries
1.029,1.03,0.182,2039,Poverty_Headcount,High Income Countries
0.939,0.937,0.157,2040,Poverty_Headcount,High Income Countries
0.856,0.85,0.135,2041,Poverty_Headcount,High Income Countries
0.78,0.771,0.114,2042,Poverty_Headcount,High Income Countries
0.713,0.699,0.096,2043,Poverty_Headcount,High Income Countries
0.653,0.636,0.081,2044,Poverty_Headcount,High Income Countries
0.6,0.58,0.069,2045,Poverty_Headcount,High Income Countries
0.553,0.531,0.059,2046,Poverty_Headcount,High Income Countries
0.511,0.487,0.05,2047,Poverty_Headcount,High Income Countries
0.471,0.447,0.044,2048,Poverty_Headcount,High Income Countries
0.433,0.412,0.038,2049,Poverty_Headcount,High Income Countries
0.398,0.377,0.033,2050,Poverty_Headcount,High Income Countries
0.366,0.348,0.028,2051,Poverty_Headcount,High Income Countries
0.336,0.319,0.024,2052,Poverty_Headcount,High Income Countries
0.307,0.293,0.021,2053,Poverty_Headcount,High Income Countries
0.279,0.267,0.018,2054,Poverty_Headcount,High Income Countries
0.254,0.244,0.015,2055,Poverty_Headcount,High Income Countries
0.232,0.223,0.013,2056,Poverty_Headcount,High Income Countries
0.211,0.205,0.011,2057,Poverty_Headcount,High Income Countries
0.191,0.187,0.009,2058,Poverty_Headcount,High Income Countries
0.174,0.173,0.008,2059,Poverty_Headcount,High Income Countries
0.159,0.16,0.007,2060,Poverty_Headcount,High Income Countries
27.53,27.53,27.53,2020,Poverty_Headcount,Latin America & the Caribbean
25.72,25.72,25.72,2021,Poverty_Headcount,Latin America & the Caribbean
23.91,23.91,23.91,2022,Poverty_Headcount,Latin America & the Caribbean
24.06,24.06,24.06,2023,Poverty_Headcount,Latin America & the Caribbean
24.56,24.56,24.56,2024,Poverty_Headcount,Latin America & the Caribbean
24.67,24.67,23.81,2025,Poverty_Headcount,Latin America & the Caribbean
24.44,24.43,22.86,2026,Poverty_Headcount,Latin America & the Caribbean
23.79,23.78,21.69,2027,Poverty_Headcount,Latin America & the Caribbean
23.23,23.2,20.68,2028,Poverty_Headcount,Latin America & the Caribbean
22.46,22.37,19.52,2029,Poverty_Headcount,Latin America & the Caribbean
21.6,21.43,18.3,2030,Poverty_Headcount,Latin America & the Caribbean
20.79,20.5,17.09,2031,Poverty_Headcount,Latin America & the Caribbean
20.17,19.77,15.99,2032,Poverty_Headcount,Latin America & the Caribbean
19.7,19.19,15.05,2033,Poverty_Headcount,Latin America & the Caribbean
19.41,18.82,14.32,2034,Poverty_Headcount,Latin America & the Caribbean
19.31,18.65,13.75,2035,Poverty_Headcount,Latin America & the Caribbean
19.35,18.61,13.32,2036,Poverty_Headcount,Latin America & the Caribbean
19.45,18.62,12.97,2037,Poverty_Headcount,Latin America & the Caribbean
19.51,18.6,12.89,2038,Poverty_Headcount,Latin America & the Caribbean
19.47,18.5,12.81,2039,Poverty_Headcount,Latin America & the Caribbean
19.3,18.31,12.7,2040,Poverty_Headcount,Latin America & the Caribbean
19.01,17.99,12.47,2041,Poverty_Headcount,Latin America & the Caribbean
18.67,17.61,12.13,2042,Poverty_Headcount,Latin America & the Caribbean
18.33,17.21,11.74,2043,Poverty_Headcount,Latin America & the Caribbean
18.06,16.88,11.35,2044,Poverty_Headcount,Latin America & the Caribbean
17.89,16.62,11,2045,Poverty_Headcount,Latin America & the Caribbean
17.67,16.39,10.67,2046,Poverty_Headcount,Latin America & the Caribbean
17.28,16.15,10.33,2047,Poverty_Headcount,Latin America & the Caribbean
16.89,15.77,9.922,2048,Poverty_Headcount,Latin America & the Caribbean
16.47,15.21,9.406,2049,Poverty_Headcount,Latin America & the Caribbean
16.02,14.51,8.816,2050,Poverty_Headcount,Latin America & the Caribbean
15.54,13.7,8.164,2051,Poverty_Headcount,Latin America & the Caribbean
15.05,12.83,7.498,2052,Poverty_Headcount,Latin America & the Caribbean
14.2,11.96,6.854,2053,Poverty_Headcount,Latin America & the Caribbean
13.14,11.13,6.266,2054,Poverty_Headcount,Latin America & the Caribbean
12.09,10.37,5.741,2055,Poverty_Headcount,Latin America & the Caribbean
11.17,9.679,5.265,2056,Poverty_Headcount,Latin America & the Caribbean
10.38,9.071,4.835,2057,Poverty_Headcount,Latin America & the Caribbean
9.722,8.521,4.449,2058,Poverty_Headcount,Latin America & the Caribbean
9.132,8.015,4.091,2059,Poverty_Headcount,Latin America & the Caribbean
8.585,7.544,3.765,2060,Poverty_Headcount,Latin America & the Caribbean
283.8,283.8,283.8,2020,Poverty_Headcount,Low Income Countries
298.6,298.6,298.6,2021,Poverty_Headcount,Low Income Countries
301.6,301.6,301.6,2022,Poverty_Headcount,Low Income Countries
314.9,314.9,314.9,2023,Poverty_Headcount,Low Income Countries
326.5,326.5,326.5,2024,Poverty_Headcount,Low Income Countries
335.7,335.7,332.8,2025,Poverty_Headcount,Low Income Countries
342.8,342.8,337.8,2026,Poverty_Headcount,Low Income Countries
348.1,348.1,340.6,2027,Poverty_Headcount,Low Income Countries
350,350.2,340.7,2028,Poverty_Headcount,Low Income Countries
352.3,352.4,341.3,2029,Poverty_Headcount,Low Income Countries
354.2,354.1,340.8,2030,Poverty_Headcount,Low Income Countries
355.4,354.8,338.6,2031,Poverty_Headcount,Low Income Countries
357,355.9,335.7,2032,Poverty_Headcount,Low Income Countries
359.4,357.3,331.9,2033,Poverty_Headcount,Low Income Countries
361.5,358.7,327.5,2034,Poverty_Headcount,Low Income Countries
363.2,359.9,322.2,2035,Poverty_Headcount,Low Income Countries
364.3,361.1,316.3,2036,Poverty_Headcount,Low Income Countries
365,361.8,310.2,2037,Poverty_Headcount,Low Income Countries
365.6,361.8,305.8,2038,Poverty_Headcount,Low Income Countries
365.5,361,300.6,2039,Poverty_Headcount,Low Income Countries
364.9,359.3,294.3,2040,Poverty_Headcount,Low Income Countries
363.3,356.4,286.6,2041,Poverty_Headcount,Low Income Countries
360.7,351.5,277.4,2042,Poverty_Headcount,Low Income Countries
356.2,345.4,267.2,2043,Poverty_Headcount,Low Income Countries
350.8,338.5,256.3,2044,Poverty_Headcount,Low Income Countries
344.6,331.2,245.4,2045,Poverty_Headcount,Low Income Countries
337.7,323,234.7,2046,Poverty_Headcount,Low Income Countries
330.3,315,224.5,2047,Poverty_Headcount,Low Income Countries
322.4,306.2,215.1,2048,Poverty_Headcount,Low Income Countries
314.3,297.6,205.1,2049,Poverty_Headcount,Low Income Countries
306.1,289,195.6,2050,Poverty_Headcount,Low Income Countries
297.6,280.2,186.1,2051,Poverty_Headcount,Low Income Countries
289.1,271.5,177.1,2052,Poverty_Headcount,Low Income Countries
280.7,263,168.7,2053,Poverty_Headcount,Low Income Countries
272.4,254.4,160.3,2054,Poverty_Headcount,Low Income Countries
264.1,246,152,2055,Poverty_Headcount,Low Income Countries
255.9,237.6,144.1,2056,Poverty_Headcount,Low Income Countries
247.7,229.8,136.6,2057,Poverty_Headcount,Low Income Countries
239.9,221.8,129.8,2058,Poverty_Headcount,Low Income Countries
232.6,214.5,123.3,2059,Poverty_Headcount,Low Income Countries
224.9,206.8,117.2,2060,Poverty_Headcount,Low Income Countries
433.9,433.9,433.9,2020,Poverty_Headcount,Low Middle Income Countries
404.3,404.3,404.3,2021,Poverty_Headcount,Low Middle Income Countries
371.8,371.8,371.8,2022,Poverty_Headcount,Low Middle Income Countries
356.5,356.5,356.5,2023,Poverty_Headcount,Low Middle Income Countries
346.9,346.9,346.9,2024,Poverty_Headcount,Low Middle Income Countries
337.4,337.4,327,2025,Poverty_Headcount,Low Middle Income Countries
326.7,326.8,308.3,2026,Poverty_Headcount,Low Middle Income Countries
315.8,315.9,291.6,2027,Poverty_Headcount,Low Middle Income Countries
306.1,306.1,277.3,2028,Poverty_Headcount,Low Middle Income Countries
295.2,294.7,262,2029,Poverty_Headcount,Low Middle Income Countries
283.3,282,245.9,2030,Poverty_Headcount,Low Middle Income Countries
271.9,269.7,230.3,2031,Poverty_Headcount,Low Middle Income Countries
262.5,259.1,215.8,2032,Poverty_Headcount,Low Middle Income Countries
254.2,249.8,202.8,2033,Poverty_Headcount,Low Middle Income Countries
247.2,242,191.1,2034,Poverty_Headcount,Low Middle Income Countries
240.9,235.3,180.9,2035,Poverty_Headcount,Low Middle Income Countries
235,229.4,171.8,2036,Poverty_Headcount,Low Middle Income Countries
229.4,224,163.5,2037,Poverty_Headcount,Low Middle Income Countries
223.9,218.8,158.4,2038,Poverty_Headcount,Low Middle Income Countries
218.5,213.7,153.9,2039,Poverty_Headcount,Low Middle Income Countries
213.1,208.7,149.4,2040,Poverty_Headcount,Low Middle Income Countries
207.9,203.9,144.9,2041,Poverty_Headcount,Low Middle Income Countries
203,199.2,140.3,2042,Poverty_Headcount,Low Middle Income Countries
198.6,194.7,135.7,2043,Poverty_Headcount,Low Middle Income Countries
194.7,190.8,131.1,2044,Poverty_Headcount,Low Middle Income Countries
191.1,187.2,126.9,2045,Poverty_Headcount,Low Middle Income Countries
187.8,184,122.9,2046,Poverty_Headcount,Low Middle Income Countries
184.8,181.2,119.2,2047,Poverty_Headcount,Low Middle Income Countries
182,178.5,115.6,2048,Poverty_Headcount,Low Middle Income Countries
179.5,175.9,112.1,2049,Poverty_Headcount,Low Middle Income Countries
177.1,173.5,108.5,2050,Poverty_Headcount,Low Middle Income Countries
174.6,171.3,104.8,2051,Poverty_Headcount,Low Middle Income Countries
172,169.3,101.3,2052,Poverty_Headcount,Low Middle Income Countries
169.2,167.5,97.95,2053,Poverty_Headcount,Low Middle Income Countries
166.3,165.6,94.4,2054,Poverty_Headcount,Low Middle Income Countries
163.3,163.6,90.78,2055,Poverty_Headcount,Low Middle Income Countries
160.2,161.4,86.85,2056,Poverty_Headcount,Low Middle Income Countries
156.9,158.4,82.75,2057,Poverty_Headcount,Low Middle Income Countries
153.4,153.8,77.64,2058,Poverty_Headcount,Low Middle Income Countries
148.3,146.7,71.57,2059,Poverty_Headcount,Low Middle Income Countries
141.4,138.3,64.8,2060,Poverty_Headcount,Low Middle Income Countries
48.8,48.8,48.8,2020,Poverty_Headcount,North Africa & West Asia
53,53,53,2021,Poverty_Headcount,North Africa & West Asia
54.62,54.62,54.62,2022,Poverty_Headcount,North Africa & West Asia
62.5,62.5,62.5,2023,Poverty_Headcount,North Africa & West Asia
67.47,67.47,67.47,2024,Poverty_Headcount,North Africa & West Asia
69.31,69.31,68.98,2025,Poverty_Headcount,North Africa & West Asia
69.21,69.21,68.77,2026,Poverty_Headcount,North Africa & West Asia
69.99,70.03,69.17,2027,Poverty_Headcount,North Africa & West Asia
69.46,69.52,68.49,2028,Poverty_Headcount,North Africa & West Asia
70.22,70.33,69.12,2029,Poverty_Headcount,North Africa & West Asia
71.11,71.19,69.67,2030,Poverty_Headcount,North Africa & West Asia
71.43,71.39,69.55,2031,Poverty_Headcount,North Africa & West Asia
71.61,71.4,69.17,2032,Poverty_Headcount,North Africa & West Asia
71.68,71.31,68.66,2033,Poverty_Headcount,North Africa & West Asia
71.71,71.2,68.13,2034,Poverty_Headcount,North Africa & West Asia
71.75,71.04,67.57,2035,Poverty_Headcount,North Africa & West Asia
71.79,70.97,67.04,2036,Poverty_Headcount,North Africa & West Asia
71.81,70.94,66.47,2037,Poverty_Headcount,North Africa & West Asia
71.74,70.89,65.89,2038,Poverty_Headcount,North Africa & West Asia
71.6,70.77,65.34,2039,Poverty_Headcount,North Africa & West Asia
71.45,70.67,64.76,2040,Poverty_Headcount,North Africa & West Asia
71.14,70.42,64.13,2041,Poverty_Headcount,North Africa & West Asia
70.74,70.07,63.34,2042,Poverty_Headcount,North Africa & West Asia
70.19,69.55,62.39,2043,Poverty_Headcount,North Africa & West Asia
69.48,68.91,61.47,2044,Poverty_Headcount,North Africa & West Asia
68.68,68.24,60.59,2045,Poverty_Headcount,North Africa & West Asia
68,67.5,59.81,2046,Poverty_Headcount,North Africa & West Asia
67.35,66.84,59.06,2047,Poverty_Headcount,North Africa & West Asia
66.6,66.17,58.21,2048,Poverty_Headcount,North Africa & West Asia
65.72,65.44,57.33,2049,Poverty_Headcount,North Africa & West Asia
64.7,64.6,56.48,2050,Poverty_Headcount,North Africa & West Asia
63.77,63.78,55.69,2051,Poverty_Headcount,North Africa & West Asia
62.8,63.02,54.85,2052,Poverty_Headcount,North Africa & West Asia
61.75,62.14,53.88,2053,Poverty_Headcount,North Africa & West Asia
60.66,61.17,52.83,2054,Poverty_Headcount,North Africa & West Asia
59.57,60.15,51.73,2055,Poverty_Headcount,North Africa & West Asia
58.51,59.14,50.66,2056,Poverty_Headcount,North Africa & West Asia
57.57,58.17,49.68,2057,Poverty_Headcount,North Africa & West Asia
56.76,57.22,48.86,2058,Poverty_Headcount,North Africa & West Asia
56.04,56.29,48.2,2059,Poverty_Headcount,North Africa & West Asia
55.37,55.34,47.65,2060,Poverty_Headcount,North Africa & West Asia
3.686,3.686,3.686,2020,Poverty_Headcount,Oceania
3.871,3.871,3.871,2021,Poverty_Headcount,Oceania
3.727,3.727,3.727,2022,Poverty_Headcount,Oceania
3.65,3.65,3.65,2023,Poverty_Headcount,Oceania
3.522,3.522,3.522,2024,Poverty_Headcount,Oceania
3.429,3.429,3.388,2025,Poverty_Headcount,Oceania
3.366,3.366,3.294,2026,Poverty_Headcount,Oceania
3.294,3.295,3.194,2027,Poverty_Headcount,Oceania
3.234,3.237,3.113,2028,Poverty_Headcount,Oceania
3.141,3.146,3.009,2029,Poverty_Headcount,Oceania
3.012,3.019,2.873,2030,Poverty_Headcount,Oceania
2.866,2.874,2.72,2031,Poverty_Headcount,Oceania
2.731,2.741,2.568,2032,Poverty_Headcount,Oceania
2.618,2.628,2.425,2033,Poverty_Headcount,Oceania
2.533,2.539,2.3,2034,Poverty_Headcount,Oceania
2.474,2.474,2.198,2035,Poverty_Headcount,Oceania
2.431,2.43,2.117,2036,Poverty_Headcount,Oceania
2.389,2.388,2.044,2037,Poverty_Headcount,Oceania
2.346,2.344,1.997,2038,Poverty_Headcount,Oceania
2.294,2.291,1.957,2039,Poverty_Headcount,Oceania
2.237,2.231,1.908,2040,Poverty_Headcount,Oceania
2.175,2.165,1.847,2041,Poverty_Headcount,Oceania
2.111,2.096,1.772,2042,Poverty_Headcount,Oceania
2.046,2.026,1.688,2043,Poverty_Headcount,Oceania
1.978,1.956,1.6,2044,Poverty_Headcount,Oceania
1.908,1.882,1.507,2045,Poverty_Headcount,Oceania
1.836,1.809,1.416,2046,Poverty_Headcount,Oceania
1.761,1.731,1.32,2047,Poverty_Headcount,Oceania
1.682,1.649,1.219,2048,Poverty_Headcount,Oceania
1.601,1.566,1.115,2049,Poverty_Headcount,Oceania
1.523,1.487,1.012,2050,Poverty_Headcount,Oceania
1.444,1.41,0.912,2051,Poverty_Headcount,Oceania
1.366,1.336,0.813,2052,Poverty_Headcount,Oceania
1.295,1.266,0.723,2053,Poverty_Headcount,Oceania
1.23,1.199,0.64,2054,Poverty_Headcount,Oceania
1.169,1.136,0.567,2055,Poverty_Headcount,Oceania
1.11,1.076,0.5,2056,Poverty_Headcount,Oceania
1.055,1.018,0.441,2057,Poverty_Headcount,Oceania
1.004,0.96,0.388,2058,Poverty_Headcount,Oceania
0.958,0.903,0.341,2059,Poverty_Headcount,Oceania
0.914,0.847,0.301,2060,Poverty_Headcount,Oceania
397.8,397.8,397.8,2020,Poverty_Headcount,Sub-Saharan Africa
405.4,405.4,405.4,2021,Poverty_Headcount,Sub-Saharan Africa
403.7,403.7,403.7,2022,Poverty_Headcount,Sub-Saharan Africa
411.2,411.2,411.2,2023,Poverty_Headcount,Sub-Saharan Africa
419.2,419.2,419.2,2024,Poverty_Headcount,Sub-Saharan Africa
425.8,425.8,421.5,2025,Poverty_Headcount,Sub-Saharan Africa
431.4,431.4,423.4,2026,Poverty_Headcount,Sub-Saharan Africa
433.2,433.2,422,2027,Poverty_Headcount,Sub-Saharan Africa
433.7,433.7,419.6,2028,Poverty_Headcount,Sub-Saharan Africa
433.5,433.3,416.4,2029,Poverty_Headcount,Sub-Saharan Africa
432.8,432.2,412,2030,Poverty_Headcount,Sub-Saharan Africa
432,430.6,406.3,2031,Poverty_Headcount,Sub-Saharan Africa
431.7,429.3,399.1,2032,Poverty_Headcount,Sub-Saharan Africa
431.8,428,390.8,2033,Poverty_Headcount,Sub-Saharan Africa
431.6,426.6,381.6,2034,Poverty_Headcount,Sub-Saharan Africa
431,425.3,371.8,2035,Poverty_Headcount,Sub-Saharan Africa
429.9,424,361.6,2036,Poverty_Headcount,Sub-Saharan Africa
428.6,422.5,351.5,2037,Poverty_Headcount,Sub-Saharan Africa
427.3,420.6,344.6,2038,Poverty_Headcount,Sub-Saharan Africa
425.5,418,337.4,2039,Poverty_Headcount,Sub-Saharan Africa
423.2,414.6,329.4,2040,Poverty_Headcount,Sub-Saharan Africa
420.1,410.2,319.9,2041,Poverty_Headcount,Sub-Saharan Africa
416.2,404.1,309.1,2042,Poverty_Headcount,Sub-Saharan Africa
410.6,396.8,297.5,2043,Poverty_Headcount,Sub-Saharan Africa
404.5,389.2,285.3,2044,Poverty_Headcount,Sub-Saharan Africa
398.2,381.6,273.5,2045,Poverty_Headcount,Sub-Saharan Africa
391.3,373.6,262.1,2046,Poverty_Headcount,Sub-Saharan Africa
384.2,366,251.2,2047,Poverty_Headcount,Sub-Saharan Africa
377.1,358,241.2,2048,Poverty_Headcount,Sub-Saharan Africa
370.2,350.5,230.7,2049,Poverty_Headcount,Sub-Saharan Africa
363.6,343.2,220.7,2050,Poverty_Headcount,Sub-Saharan Africa
356.4,335.7,210.6,2051,Poverty_Headcount,Sub-Saharan Africa
349.1,328.6,201.1,2052,Poverty_Headcount,Sub-Saharan Africa
341.7,321.8,192.3,2053,Poverty_Headcount,Sub-Saharan Africa
334.3,314.8,183.2,2054,Poverty_Headcount,Sub-Saharan Africa
326.6,307.8,174,2055,Poverty_Headcount,Sub-Saharan Africa
318.5,300.3,164.8,2056,Poverty_Headcount,Sub-Saharan Africa
309.9,292.3,155.4,2057,Poverty_Headcount,Sub-Saharan Africa
301,282.2,145.4,2058,Poverty_Headcount,Sub-Saharan Africa
290.8,270.2,134.6,2059,Poverty_Headcount,Sub-Saharan Africa
278.1,256.5,123.1,2060,Poverty_Headcount,Sub-Saharan Africa
