BaseCase,RA,RASDG,Year,indicator,Country/Region
1.90837,1.73659,1.59603,2049,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.87237,1.69762,1.55285,2050,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.83984,1.65907,1.51021,2051,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.80706,1.62014,1.46791,2052,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.77469,1.5814,1.42632,2053,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.74258,1.54257,1.38535,2054,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.71097,1.50403,1.34509,2055,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.67977,1.46576,1.30532,2056,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.64911,1.42372,1.26334,2057,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.61908,1.3836,1.22084,2058,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.58968,1.34135,1.18167,2059,Energy_Demand_Relative_to_GDP,Central & Southern Asia
1.56073,1.30362,1.14212,2060,Energy_Demand_Relative_to_GDP,Central & Southern Asia
2.20178,2.20178,2.20178,2020,Energy_Demand_Relative_to_GDP,East & Southeast Asia
2.08885,2.08886,2.08886,2021,Energy_Demand_Relative_to_GDP,East & Southeast Asia
2.07313,2.07313,2.07313,2022,Energy_Demand_Relative_to_GDP,East & Southeast Asia
2.01596,2.01597,2.01597,2023,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.9677,1.96771,1.96771,2024,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.92306,1.92308,1.92308,2025,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.87896,1.85981,1.85973,2026,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.82363,1.78621,1.78202,2027,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.77832,1.72407,1.71812,2028,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.73547,1.66563,1.65801,2029,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.69555,1.6114,1.60204,2030,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.658,1.5608,1.54952,2031,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.62287,1.51336,1.4999,2032,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.58957,1.4687,1.45283,2033,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.55798,1.42657,1.4082,2034,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.52793,1.38647,1.36555,2035,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.4989,1.34811,1.32462,2036,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.47103,1.31081,1.28477,2037,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.44409,1.25644,1.22848,2038,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.41776,1.20166,1.17183,2039,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.39213,1.14982,1.11963,2040,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.36762,1.10373,1.07182,2041,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.34414,1.05683,1.02394,2042,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.32184,1.01395,0.97971,2043,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.30083,0.97095,0.93587,2044,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.281,0.93066,0.89463,2045,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.26191,0.89048,0.8539,2046,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.24347,0.84993,0.8124,2047,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.22568,0.83497,0.79635,2048,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.20851,0.82012,0.78009,2049,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.19252,0.80651,0.76548,2050,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.17632,0.79283,0.75042,2051,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.1612,0.77905,0.73572,2052,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.14633,0.7655,0.72103,2053,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.13148,0.75165,0.70646,2054,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.11686,0.738,0.69196,2055,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.10263,0.72434,0.67785,2056,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.08883,0.70526,0.65847,2057,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.07553,0.68637,0.63979,2058,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.06288,0.66827,0.62158,2059,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.05074,0.65062,0.60418,2060,Energy_Demand_Relative_to_GDP,East & Southeast Asia
1.2699,1.2699,1.2699,2020,Energy_Demand_Relative_to_GDP,Europe & North America
1.18675,1.18675,1.18675,2021,Energy_Demand_Relative_to_GDP,Europe & North America
1.16852,1.16852,1.16852,2022,Energy_Demand_Relative_to_GDP,Europe & North America
1.15387,1.15387,1.15387,2023,Energy_Demand_Relative_to_GDP,Europe & North America
1.13554,1.13554,1.13554,2024,Energy_Demand_Relative_to_GDP,Europe & North America
1.11693,1.11694,1.11694,2025,Energy_Demand_Relative_to_GDP,Europe & North America
1.09586,1.08164,1.08161,2026,Energy_Demand_Relative_to_GDP,Europe & North America
1.07483,1.04677,1.04495,2027,Energy_Demand_Relative_to_GDP,Europe & North America
1.05524,1.01392,1.01093,2028,Energy_Demand_Relative_to_GDP,Europe & North America
1.03637,0.98236,0.97808,2029,Energy_Demand_Relative_to_GDP,Europe & North America
1.01814,0.95207,0.9466,2030,Energy_Demand_Relative_to_GDP,Europe & North America
1.00056,0.92336,0.91664,2031,Energy_Demand_Relative_to_GDP,Europe & North America
0.98373,0.89592,0.88786,2032,Energy_Demand_Relative_to_GDP,Europe & North America
0.9675,0.86955,0.86007,2033,Energy_Demand_Relative_to_GDP,Europe & North America
0.95178,0.84403,0.83305,2034,Energy_Demand_Relative_to_GDP,Europe & North America
0.93648,0.81915,0.80658,2035,Energy_Demand_Relative_to_GDP,Europe & North America
0.9218,0.79511,0.7813,2036,Energy_Demand_Relative_to_GDP,Europe & North America
0.90733,0.77135,0.75652,2037,Energy_Demand_Relative_to_GDP,Europe & North America
0.89325,0.7452,0.72944,2038,Energy_Demand_Relative_to_GDP,Europe & North America
0.87958,0.7196,0.70317,2039,Energy_Demand_Relative_to_GDP,Europe & North America
0.86647,0.69464,0.67767,2040,Energy_Demand_Relative_to_GDP,Europe & North America
0.85399,0.67508,0.65737,2041,Energy_Demand_Relative_to_GDP,Europe & North America
0.84189,0.65601,0.63757,2042,Energy_Demand_Relative_to_GDP,Europe & North America
0.83017,0.63728,0.61818,2043,Energy_Demand_Relative_to_GDP,Europe & North America
0.81882,0.61899,0.59931,2044,Energy_Demand_Relative_to_GDP,Europe & North America
0.80787,0.60115,0.58092,2045,Energy_Demand_Relative_to_GDP,Europe & North America
0.79715,0.58362,0.56288,2046,Energy_Demand_Relative_to_GDP,Europe & North America
0.7867,0.56632,0.54519,2047,Energy_Demand_Relative_to_GDP,Europe & North America
0.77642,0.55301,0.53157,2048,Energy_Demand_Relative_to_GDP,Europe & North America
0.76633,0.53967,0.51751,2049,Energy_Demand_Relative_to_GDP,Europe & North America
0.75626,0.52636,0.50406,2050,Energy_Demand_Relative_to_GDP,Europe & North America
0.74683,0.51347,0.49058,2051,Energy_Demand_Relative_to_GDP,Europe & North America
0.73745,0.50049,0.47755,2052,Energy_Demand_Relative_to_GDP,Europe & North America
0.72818,0.4876,0.46472,2053,Energy_Demand_Relative_to_GDP,Europe & North America
0.71907,0.47481,0.45226,2054,Energy_Demand_Relative_to_GDP,Europe & North America
0.7101,0.46209,0.43967,2055,Energy_Demand_Relative_to_GDP,Europe & North America
0.70133,0.45048,0.42845,2056,Energy_Demand_Relative_to_GDP,Europe & North America
0.69278,0.43848,0.41659,2057,Energy_Demand_Relative_to_GDP,Europe & North America
0.68452,0.42676,0.40533,2058,Energy_Demand_Relative_to_GDP,Europe & North America
0.67651,0.41555,0.39402,2059,Energy_Demand_Relative_to_GDP,Europe & North America
0.66873,0.40488,0.38354,2060,Energy_Demand_Relative_to_GDP,Europe & North America
1.29535,1.29535,1.29535,2020,Energy_Demand_Relative_to_GDP,High Income Countries
1.21706,1.21706,1.21706,2021,Energy_Demand_Relative_to_GDP,High Income Countries
1.19603,1.19603,1.19603,2022,Energy_Demand_Relative_to_GDP,High Income Countries
1.18516,1.18516,1.18516,2023,Energy_Demand_Relative_to_GDP,High Income Countries
1.16721,1.16721,1.16721,2024,Energy_Demand_Relative_to_GDP,High Income Countries
1.14717,1.14717,1.14717,2025,Energy_Demand_Relative_to_GDP,High Income Countries
1.12627,1.11122,1.11119,2026,Energy_Demand_Relative_to_GDP,High Income Countries
1.10459,1.07495,1.07307,2027,Energy_Demand_Relative_to_GDP,High Income Countries
1.08465,1.04098,1.03786,2028,Energy_Demand_Relative_to_GDP,High Income Countries
1.06541,1.00832,1.00387,2029,Energy_Demand_Relative_to_GDP,High Income Countries
1.04694,0.9771,0.97136,2030,Energy_Demand_Relative_to_GDP,High Income Countries
1.02922,0.94761,0.94051,2031,Energy_Demand_Relative_to_GDP,High Income Countries
1.01217,0.91929,0.91072,2032,Energy_Demand_Relative_to_GDP,High Income Countries
0.99576,0.89212,0.88201,2033,Energy_Demand_Relative_to_GDP,High Income Countries
0.97984,0.86579,0.85409,2034,Energy_Demand_Relative_to_GDP,High Income Countries
0.96435,0.84013,0.82685,2035,Energy_Demand_Relative_to_GDP,High Income Countries
0.94923,0.81513,0.80057,2036,Energy_Demand_Relative_to_GDP,High Income Countries
0.93446,0.79054,0.77488,2037,Energy_Demand_Relative_to_GDP,High Income Countries
0.92002,0.76435,0.74767,2038,Energy_Demand_Relative_to_GDP,High Income Countries
0.90598,0.73847,0.721,2039,Energy_Demand_Relative_to_GDP,High Income Countries
0.89244,0.71336,0.69532,2040,Energy_Demand_Relative_to_GDP,High Income Countries
0.87943,0.69393,0.67503,2041,Energy_Demand_Relative_to_GDP,High Income Countries
0.86681,0.67508,0.65544,2042,Energy_Demand_Relative_to_GDP,High Income Countries
0.85456,0.6564,0.63604,2043,Energy_Demand_Relative_to_GDP,High Income Countries
0.84267,0.63819,0.61729,2044,Energy_Demand_Relative_to_GDP,High Income Countries
0.8312,0.62025,0.59877,2045,Energy_Demand_Relative_to_GDP,High Income Countries
0.81989,0.6027,0.58079,2046,Energy_Demand_Relative_to_GDP,High Income Countries
0.80885,0.58523,0.5629,2047,Energy_Demand_Relative_to_GDP,High Income Countries
0.79795,0.57094,0.54837,2048,Energy_Demand_Relative_to_GDP,High Income Countries
0.78724,0.55653,0.5333,2049,Energy_Demand_Relative_to_GDP,High Income Countries
0.77653,0.54223,0.51901,2050,Energy_Demand_Relative_to_GDP,High Income Countries
0.76655,0.52838,0.50468,2051,Energy_Demand_Relative_to_GDP,High Income Countries
0.75658,0.51452,0.49088,2052,Energy_Demand_Relative_to_GDP,High Income Countries
0.74679,0.50071,0.47714,2053,Energy_Demand_Relative_to_GDP,High Income Countries
0.73717,0.48707,0.46386,2054,Energy_Demand_Relative_to_GDP,High Income Countries
0.72772,0.47355,0.45047,2055,Energy_Demand_Relative_to_GDP,High Income Countries
0.71847,0.46123,0.43855,2056,Energy_Demand_Relative_to_GDP,High Income Countries
0.70945,0.44875,0.42622,2057,Energy_Demand_Relative_to_GDP,High Income Countries
0.7007,0.43653,0.41445,2058,Energy_Demand_Relative_to_GDP,High Income Countries
0.69218,0.42481,0.40272,2059,Energy_Demand_Relative_to_GDP,High Income Countries
0.68393,0.41363,0.39173,2060,Energy_Demand_Relative_to_GDP,High Income Countries
1.38972,1.38972,1.38972,2020,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.3583,1.3583,1.3583,2021,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.35944,1.35944,1.35944,2022,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.38289,1.38289,1.38289,2023,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.39682,1.39682,1.39682,2024,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.39381,1.39382,1.39382,2025,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.39181,1.37743,1.3772,2026,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.38746,1.35846,1.3527,2027,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.38311,1.33994,1.33151,2028,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.37888,1.32173,1.31004,2029,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.37416,1.30397,1.28871,2030,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.36974,1.28619,1.26711,2031,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.36451,1.26804,1.2448,2032,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.35895,1.24988,1.2223,2033,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.35294,1.23157,1.19945,2034,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.34673,1.21318,1.1763,2035,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.34007,1.19452,1.1528,2036,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.33311,1.17548,1.12887,2037,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.3258,1.13487,1.0844,2038,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.3183,1.09442,1.04173,2039,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.31073,1.05368,0.99947,2040,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.30309,1.01549,0.95964,2041,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.29535,0.97731,0.92052,2042,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.28765,0.93923,0.88192,2043,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.27978,0.90105,0.8435,2044,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.27187,0.86328,0.80574,2045,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.26389,0.82559,0.7681,2046,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.25547,0.7877,0.73088,2047,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.24692,0.77983,0.72121,2048,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.23833,0.77061,0.71096,2049,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.22881,0.76269,0.70183,2050,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.22032,0.75363,0.69184,2051,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.21145,0.74577,0.68246,2052,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.20209,0.736,0.67171,2053,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.19259,0.72796,0.66223,2054,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.18303,0.71769,0.6512,2055,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.17342,0.70964,0.64195,2056,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.1639,0.69305,0.62524,2057,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.15464,0.67916,0.61085,2058,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.14533,0.66257,0.59439,2059,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
1.13606,0.64956,0.58106,2060,Energy_Demand_Relative_to_GDP,Latin America & the Caribbean
2.46783,2.46783,2.46783,2020,Energy_Demand_Relative_to_GDP,Low Income Countries
2.59668,2.59668,2.59668,2021,Energy_Demand_Relative_to_GDP,Low Income Countries
2.63216,2.63215,2.63215,2022,Energy_Demand_Relative_to_GDP,Low Income Countries
2.75172,2.75171,2.75171,2023,Energy_Demand_Relative_to_GDP,Low Income Countries
2.76071,2.76069,2.76069,2024,Energy_Demand_Relative_to_GDP,Low Income Countries
2.73631,2.73628,2.73628,2025,Energy_Demand_Relative_to_GDP,Low Income Countries
2.72255,2.72236,2.71936,2026,Energy_Demand_Relative_to_GDP,Low Income Countries
2.74944,2.74939,2.73279,2027,Energy_Demand_Relative_to_GDP,Low Income Countries
2.7566,2.75731,2.74132,2028,Energy_Demand_Relative_to_GDP,Low Income Countries
2.76989,2.77086,2.75144,2029,Energy_Demand_Relative_to_GDP,Low Income Countries
2.77959,2.77914,2.75282,2030,Energy_Demand_Relative_to_GDP,Low Income Countries
2.7806,2.77934,2.74536,2031,Energy_Demand_Relative_to_GDP,Low Income Countries
2.77533,2.77425,2.73311,2032,Energy_Demand_Relative_to_GDP,Low Income Countries
2.76703,2.76663,2.71704,2033,Energy_Demand_Relative_to_GDP,Low Income Countries
2.75426,2.75489,2.69501,2034,Energy_Demand_Relative_to_GDP,Low Income Countries
2.73619,2.73714,2.66788,2035,Energy_Demand_Relative_to_GDP,Low Income Countries
2.71676,2.71693,2.63791,2036,Energy_Demand_Relative_to_GDP,Low Income Countries
2.6947,2.69361,2.60397,2037,Energy_Demand_Relative_to_GDP,Low Income Countries
2.67067,2.663,2.56178,2038,Energy_Demand_Relative_to_GDP,Low Income Countries
2.64392,2.62874,2.51755,2039,Energy_Demand_Relative_to_GDP,Low Income Countries
2.61535,2.59093,2.47004,2040,Energy_Demand_Relative_to_GDP,Low Income Countries
2.58501,2.55075,2.42066,2041,Energy_Demand_Relative_to_GDP,Low Income Countries
2.55275,2.50739,2.36859,2042,Energy_Demand_Relative_to_GDP,Low Income Countries
2.51872,2.46043,2.31387,2043,Energy_Demand_Relative_to_GDP,Low Income Countries
2.48265,2.41029,2.2566,2044,Energy_Demand_Relative_to_GDP,Low Income Countries
2.44528,2.35744,2.19755,2045,Energy_Demand_Relative_to_GDP,Low Income Countries
2.40641,2.30228,2.13712,2046,Energy_Demand_Relative_to_GDP,Low Income Countries
2.36651,2.2455,2.0756,2047,Energy_Demand_Relative_to_GDP,Low Income Countries
2.32591,2.19876,2.02337,2048,Energy_Demand_Relative_to_GDP,Low Income Countries
2.28509,2.15079,1.9707,2049,Energy_Demand_Relative_to_GDP,Low Income Countries
2.24336,2.10254,1.91821,2050,Energy_Demand_Relative_to_GDP,Low Income Countries
2.20131,2.05444,1.86696,2051,Energy_Demand_Relative_to_GDP,Low Income Countries
2.15944,2.00588,1.81555,2052,Energy_Demand_Relative_to_GDP,Low Income Countries
2.11733,1.95774,1.76454,2053,Energy_Demand_Relative_to_GDP,Low Income Countries
2.07568,1.90939,1.71443,2054,Energy_Demand_Relative_to_GDP,Low Income Countries
2.03411,1.86206,1.66553,2055,Energy_Demand_Relative_to_GDP,Low Income Countries
1.99299,1.81513,1.61801,2056,Energy_Demand_Relative_to_GDP,Low Income Countries
1.95216,1.76719,1.56917,2057,Energy_Demand_Relative_to_GDP,Low Income Countries
1.91278,1.71992,1.52269,2058,Energy_Demand_Relative_to_GDP,Low Income Countries
1.87393,1.67479,1.47743,2059,Energy_Demand_Relative_to_GDP,Low Income Countries
1.83568,1.63018,1.43487,2060,Energy_Demand_Relative_to_GDP,Low Income Countries
2.59519,2.59519,2.59519,2020,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.6089,2.60892,2.60892,2021,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.59049,2.59054,2.59054,2022,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.57981,2.57992,2.57992,2023,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.5646,2.56477,2.56477,2024,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.54232,2.54257,2.54257,2025,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.5153,2.52523,2.52426,2026,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.50215,2.52122,2.51078,2027,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.47381,2.50214,2.48849,2028,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.44942,2.48699,2.46761,2029,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.42288,2.46992,2.44467,2030,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.3957,2.44937,2.41859,2031,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.3678,2.42685,2.39047,2032,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.33953,2.40341,2.36055,2033,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.31109,2.37906,2.32902,2034,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.2825,2.35372,2.29588,2035,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.2533,2.32628,2.26027,2036,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.22227,2.29746,2.22287,2037,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.19017,2.26204,2.17884,2038,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.15799,2.22467,2.1343,2039,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.12584,2.18543,2.08791,2040,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.09366,2.1458,2.0415,2041,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.06171,2.10502,1.99392,2042,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.0307,2.06294,1.9454,2043,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.00028,2.01967,1.89609,2044,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.97037,1.97546,1.84621,2045,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.94086,1.93014,1.7955,2046,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.91156,1.88431,1.74488,2047,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.88182,1.8489,1.70417,2048,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.85371,1.81329,1.66359,2049,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.82322,1.77723,1.62257,2050,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.79565,1.7419,1.58277,2051,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.76745,1.70576,1.54244,2052,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.73919,1.66983,1.50313,2053,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.71112,1.63343,1.46348,2054,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.68326,1.59735,1.42525,2055,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.65564,1.5612,1.38661,2056,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.62839,1.52273,1.34761,2057,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.60156,1.48559,1.30763,2058,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.57539,1.44713,1.27103,2059,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
1.54947,1.4119,1.23361,2060,Energy_Demand_Relative_to_GDP,Low Middle Income Countries
2.78386,2.78386,2.78386,2020,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.68155,2.68156,2.68156,2021,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.59025,2.59025,2.59025,2022,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.62268,2.62271,2.62271,2023,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.58652,2.58656,2.58656,2024,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.51327,2.51332,2.51332,2025,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.47009,2.44846,2.44806,2026,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.42589,2.38486,2.37967,2027,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.38274,2.32272,2.3155,2028,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.33713,2.25835,2.24789,2029,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.29421,2.19793,2.18361,2030,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.25394,2.14176,2.12348,2031,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.21485,2.08727,2.06445,2032,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.17819,2.03712,2.00927,2033,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.14286,1.98956,1.95614,2034,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.10893,1.94392,1.90472,2035,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.0763,1.89998,1.85498,2036,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.04506,1.8575,1.80667,2037,Energy_Demand_Relative_to_GDP,North Africa & West Asia
2.01473,1.80395,1.74741,2038,Energy_Demand_Relative_to_GDP,North Africa & West Asia
1.98561,1.75148,1.69,2039,Energy_Demand_Relative_to_GDP,North Africa & West Asia
