BaseCase,RA,RASDG,Year,indicator,Country/Region
22653,17910,19451,2052,Energy_Demand_per_capita,North Africa & West Asia
22792,17957,19576,2053,Energy_Demand_per_capita,North Africa & West Asia
22939,18000,19701,2054,Energy_Demand_per_capita,North Africa & West Asia
23099,18050,19829,2055,Energy_Demand_per_capita,North Africa & West Asia
23268,18109,19973,2056,Energy_Demand_per_capita,North Africa & West Asia
23445,18116,20058,2057,Energy_Demand_per_capita,North Africa & West Asia
23628,18126,20149,2058,Energy_Demand_per_capita,North Africa & West Asia
23818,18142,20248,2059,Energy_Demand_per_capita,North Africa & West Asia
24013,18166,20359,2060,Energy_Demand_per_capita,North Africa & West Asia
37647,37647,37647,2020,Energy_Demand_per_capita,Oceania
37167,37167,37167,2021,Energy_Demand_per_capita,Oceania
37049,37049,37049,2022,Energy_Demand_per_capita,Oceania
37161,37162,37162,2023,Energy_Demand_per_capita,Oceania
37125,37125,37125,2024,Energy_Demand_per_capita,Oceania
36903,36903,36903,2025,Energy_Demand_per_capita,Oceania
36704,36213,36213,2026,Energy_Demand_per_capita,Oceania
36555,35572,35572,2027,Energy_Demand_per_capita,Oceania
36472,35012,35046,2028,Energy_Demand_per_capita,Oceania
36420,34502,34586,2029,Energy_Demand_per_capita,Oceania
36387,34033,34184,2030,Energy_Demand_per_capita,Oceania
36406,33641,33869,2031,Energy_Demand_per_capita,Oceania
36433,33264,33581,2032,Energy_Demand_per_capita,Oceania
36472,32907,33319,2033,Energy_Demand_per_capita,Oceania
36520,32522,33041,2034,Energy_Demand_per_capita,Oceania
36575,32165,32782,2035,Energy_Demand_per_capita,Oceania
36617,31801,32508,2036,Energy_Demand_per_capita,Oceania
36671,31422,32212,2037,Energy_Demand_per_capita,Oceania
36722,31021,31883,2038,Energy_Demand_per_capita,Oceania
36779,30562,31482,2039,Energy_Demand_per_capita,Oceania
36839,30189,31202,2040,Energy_Demand_per_capita,Oceania
36909,29985,31034,2041,Energy_Demand_per_capita,Oceania
37002,29849,30997,2042,Energy_Demand_per_capita,Oceania
37109,29641,30825,2043,Energy_Demand_per_capita,Oceania
37223,29493,30769,2044,Energy_Demand_per_capita,Oceania
37338,29273,30583,2045,Energy_Demand_per_capita,Oceania
37437,29106,30510,2046,Energy_Demand_per_capita,Oceania
37541,28855,30289,2047,Energy_Demand_per_capita,Oceania
37632,28680,30204,2048,Energy_Demand_per_capita,Oceania
37719,28414,29966,2049,Energy_Demand_per_capita,Oceania
37802,28205,29843,2050,Energy_Demand_per_capita,Oceania
37885,27913,29577,2051,Energy_Demand_per_capita,Oceania
37971,27673,29414,2052,Energy_Demand_per_capita,Oceania
38062,27353,29130,2053,Energy_Demand_per_capita,Oceania
38161,27084,28907,2054,Energy_Demand_per_capita,Oceania
38268,26765,28644,2055,Energy_Demand_per_capita,Oceania
38385,26516,28441,2056,Energy_Demand_per_capita,Oceania
38508,26264,28240,2057,Energy_Demand_per_capita,Oceania
38634,26015,28039,2058,Energy_Demand_per_capita,Oceania
38761,25772,27842,2059,Energy_Demand_per_capita,Oceania
38904,25539,27657,2060,Energy_Demand_per_capita,Oceania
3578,3578,3578,2020,Energy_Demand_per_capita,Sub-Saharan Africa
3694,3694,3694,2021,Energy_Demand_per_capita,Sub-Saharan Africa
3762,3762,3762,2022,Energy_Demand_per_capita,Sub-Saharan Africa
3819,3819,3819,2023,Energy_Demand_per_capita,Sub-Saharan Africa
3861,3862,3862,2024,Energy_Demand_per_capita,Sub-Saharan Africa
3913,3914,3914,2025,Energy_Demand_per_capita,Sub-Saharan Africa
3966,3962,3960,2026,Energy_Demand_per_capita,Sub-Saharan Africa
4019,4010,4007,2027,Energy_Demand_per_capita,Sub-Saharan Africa
4080,4069,4074,2028,Energy_Demand_per_capita,Sub-Saharan Africa
4145,4134,4146,2029,Energy_Demand_per_capita,Sub-Saharan Africa
4213,4203,4224,2030,Energy_Demand_per_capita,Sub-Saharan Africa
4285,4279,4310,2031,Energy_Demand_per_capita,Sub-Saharan Africa
4360,4360,4403,2032,Energy_Demand_per_capita,Sub-Saharan Africa
4439,4447,4504,2033,Energy_Demand_per_capita,Sub-Saharan Africa
4521,4538,4610,2034,Energy_Demand_per_capita,Sub-Saharan Africa
4608,4634,4723,2035,Energy_Demand_per_capita,Sub-Saharan Africa
4698,4734,4840,2036,Energy_Demand_per_capita,Sub-Saharan Africa
4791,4837,4963,2037,Energy_Demand_per_capita,Sub-Saharan Africa
4889,4921,5068,2038,Energy_Demand_per_capita,Sub-Saharan Africa
4991,5007,5178,2039,Energy_Demand_per_capita,Sub-Saharan Africa
5099,5097,5291,2040,Energy_Demand_per_capita,Sub-Saharan Africa
5213,5193,5414,2041,Energy_Demand_per_capita,Sub-Saharan Africa
5333,5294,5542,2042,Energy_Demand_per_capita,Sub-Saharan Africa
5460,5398,5675,2043,Energy_Demand_per_capita,Sub-Saharan Africa
5593,5506,5814,2044,Energy_Demand_per_capita,Sub-Saharan Africa
5732,5617,5958,2045,Energy_Demand_per_capita,Sub-Saharan Africa
5876,5729,6105,2046,Energy_Demand_per_capita,Sub-Saharan Africa
6026,5844,6256,2047,Energy_Demand_per_capita,Sub-Saharan Africa
6181,6004,6457,2048,Energy_Demand_per_capita,Sub-Saharan Africa
6341,6168,6664,2049,Energy_Demand_per_capita,Sub-Saharan Africa
6507,6335,6877,2050,Energy_Demand_per_capita,Sub-Saharan Africa
6678,6504,7096,2051,Energy_Demand_per_capita,Sub-Saharan Africa
6856,6676,7319,2052,Energy_Demand_per_capita,Sub-Saharan Africa
7041,6850,7546,2053,Energy_Demand_per_capita,Sub-Saharan Africa
7234,7026,7778,2054,Energy_Demand_per_capita,Sub-Saharan Africa
7435,7205,8016,2055,Energy_Demand_per_capita,Sub-Saharan Africa
7645,7387,8258,2056,Energy_Demand_per_capita,Sub-Saharan Africa
7863,7560,8496,2057,Energy_Demand_per_capita,Sub-Saharan Africa
