BaseCase,RA,RASDG,Year,indicator
33.37,33.57,37.87,2050,GDP_per_capita_(PPP)
34.03,34.23,38.85,2051,GDP_per_capita_(PPP)
34.69,34.89,39.82,2052,GDP_per_capita_(PPP)
35.36,35.55,40.82,2053,GDP_per_capita_(PPP)
36.05,36.23,41.83,2054,GDP_per_capita_(PPP)
36.77,36.93,42.87,2055,GDP_per_capita_(PPP)
37.53,37.66,43.95,2056,GDP_per_capita_(PPP)
38.31,38.4,45.07,2057,GDP_per_capita_(PPP)
39.11,39.18,46.21,2058,GDP_per_capita_(PPP)
39.93,39.97,47.4,2059,GDP_per_capita_(PPP)
40.76,40.78,48.61,2060,GDP_per_capita_(PPP)
0.767,0.767,0.767,2020,HDI
0.77,0.77,0.77,2021,HDI
0.773,0.773,0.773,2022,HDI
0.776,0.776,0.776,2023,HDI
0.779,0.779,0.779,2024,HDI
0.782,0.782,0.782,2025,HDI
0.785,0.785,0.785,2026,HDI
0.788,0.788,0.789,2027,HDI
0.791,0.791,0.793,2028,HDI
0.794,0.794,0.797,2029,HDI
0.797,0.797,0.801,2030,HDI
0.8,0.8,0.805,2031,HDI
0.803,0.803,0.808,2032,HDI
0.806,0.806,0.812,2033,HDI
0.809,0.809,0.816,2034,HDI
0.812,0.812,0.82,2035,HDI
0.815,0.815,0.824,2036,HDI
0.818,0.818,0.828,2037,HDI
0.82,0.821,0.832,2038,HDI
0.823,0.824,0.836,2039,HDI
0.826,0.827,0.84,2040,HDI
0.829,0.83,0.843,2041,HDI
0.833,0.833,0.847,2042,HDI
0.836,0.836,0.851,2043,HDI
0.839,0.839,0.855,2044,HDI
0.841,0.842,0.858,2045,HDI
0.844,0.845,0.862,2046,HDI
0.847,0.847,0.865,2047,HDI
0.849,0.85,0.868,2048,HDI
0.851,0.852,0.872,2049,HDI
0.854,0.854,0.875,2050,HDI
0.856,0.857,0.878,2051,HDI
0.858,0.859,0.881,2052,HDI
0.861,0.861,0.884,2053,HDI
0.863,0.864,0.887,2054,HDI
0.865,0.866,0.89,2055,HDI
0.868,0.868,0.893,2056,HDI
0.87,0.871,0.896,2057,HDI
0.873,0.873,0.899,2058,HDI
0.875,0.875,0.901,2059,HDI
0.877,0.878,0.904,2060,HDI
50.61,50.61,50.61,2020,Malnourished_Headcount
49.48,49.48,49.48,2021,Malnourished_Headcount
47.05,47.05,47.05,2022,Malnourished_Headcount
45.35,45.35,45.35,2023,Malnourished_Headcount
43.05,43.05,43.05,2024,Malnourished_Headcount
40.86,40.86,38.69,2025,Malnourished_Headcount
38.85,38.86,36.28,2026,Malnourished_Headcount
37.06,37.06,32.98,2027,Malnourished_Headcount
35.29,35.29,30.16,2028,Malnourished_Headcount
33.6,33.59,27.5,2029,Malnourished_Headcount
31.96,31.94,25.05,2030,Malnourished_Headcount
30.39,30.35,22.77,2031,Malnourished_Headcount
28.9,28.83,20.68,2032,Malnourished_Headcount
27.47,27.38,18.75,2033,Malnourished_Headcount
26.11,26.0,17.0,2034,Malnourished_Headcount
24.81,24.69,15.39,2035,Malnourished_Headcount
23.5,23.4,13.91,2036,Malnourished_Headcount
22.25,22.16,12.54,2037,Malnourished_Headcount
21.05,20.95,11.31,2038,Malnourished_Headcount
19.88,19.79,10.17,2039,Malnourished_Headcount
18.76,18.66,9.12,2040,Malnourished_Headcount
17.66,17.57,8.472,2041,Malnourished_Headcount
16.59,16.51,7.837,2042,Malnourished_Headcount
15.56,15.47,7.218,2043,Malnourished_Headcount
14.56,14.47,6.617,2044,Malnourished_Headcount
13.6,13.51,6.025,2045,Malnourished_Headcount
12.66,12.58,5.448,2046,Malnourished_Headcount
11.77,11.68,4.878,2047,Malnourished_Headcount
10.9,10.8,4.318,2048,Malnourished_Headcount
10.1,9.997,3.766,2049,Malnourished_Headcount
9.557,9.446,3.514,2050,Malnourished_Headcount
9.031,8.921,3.263,2051,Malnourished_Headcount
8.525,8.406,3.019,2052,Malnourished_Headcount
8.034,7.918,2.779,2053,Malnourished_Headcount
7.56,7.438,2.549,2054,Malnourished_Headcount
7.103,6.988,2.327,2055,Malnourished_Headcount
6.665,6.548,2.117,2056,Malnourished_Headcount
6.248,6.14,1.921,2057,Malnourished_Headcount
5.851,5.742,1.736,2058,Malnourished_Headcount
5.476,5.371,1.561,2059,Malnourished_Headcount
5.122,5.011,1.4,2060,Malnourished_Headcount
2.192,2.192,2.192,2020,Malnourishment_Rate
2.137,2.137,2.137,2021,Malnourishment_Rate
2.028,2.028,2.028,2022,Malnourishment_Rate
1.951,1.951,1.951,2023,Malnourishment_Rate
1.849,1.849,1.849,2024,Malnourishment_Rate
1.753,1.753,1.659,2025,Malnourishment_Rate
1.665,1.665,1.554,2026,Malnourishment_Rate
1.587,1.587,1.412,2027,Malnourishment_Rate
1.51,1.51,1.29,2028,Malnourishment_Rate
1.437,1.436,1.176,2029,Malnourishment_Rate
1.366,1.365,1.071,2030,Malnourishment_Rate
1.299,1.298,0.974,2031,Malnourishment_Rate
1.236,1.233,0.884,2032,Malnourishment_Rate
1.175,1.172,0.803,2033,Malnourishment_Rate
1.118,1.113,0.728,2034,Malnourishment_Rate
1.063,1.058,0.66,2035,Malnourishment_Rate
1.008,1.004,0.597,2036,Malnourishment_Rate
0.956,0.952,0.539,2037,Malnourishment_Rate
0.906,0.902,0.487,2038,Malnourishment_Rate
0.857,0.854,0.439,2039,Malnourishment_Rate
0.811,0.807,0.394,2040,Malnourishment_Rate
0.765,0.761,0.367,2041,Malnourishment_Rate
0.72,0.717,0.34,2042,Malnourishment_Rate
0.677,0.674,0.314,2043,Malnourishment_Rate
0.636,0.632,0.289,2044,Malnourishment_Rate
0.596,0.592,0.264,2045,Malnourishment_Rate
0.557,0.553,0.239,2046,Malnourishment_Rate
0.52,0.516,0.215,2047,Malnourishment_Rate
0.483,0.479,0.191,2048,Malnourishment_Rate
0.45,0.445,0.167,2049,Malnourishment_Rate
0.428,0.423,0.157,2050,Malnourishment_Rate
0.406,0.401,0.146,2051,Malnourishment_Rate
0.386,0.38,0.136,2052,Malnourishment_Rate
0.366,0.36,0.126,2053,Malnourishment_Rate
0.346,0.34,0.116,2054,Malnourishment_Rate
0.327,0.322,0.107,2055,Malnourishment_Rate
0.309,0.303,0.098,2056,Malnourishment_Rate
0.291,0.286,0.089,2057,Malnourishment_Rate
0.275,0.27,0.081,2058,Malnourishment_Rate
0.259,0.254,0.073,2059,Malnourishment_Rate
0.244,0.239,0.066,2060,Malnourishment_Rate
45.35,45.35,45.35,2020,Population_without_electricity_
43.4,43.4,43.4,2021,Population_without_electricity_
41.31,41.31,41.31,2022,Population_without_electricity_
38.33,38.33,38.33,2023,Population_without_electricity_
37.11,37.11,37.11,2024,Population_without_electricity_
35.93,32.42,31.04,2025,Population_without_electricity_
35.18,29.37,27.62,2026,Population_without_electricity_
34.57,27.32,24.83,2027,Population_without_electricity_
33.49,25.35,22.58,2028,Population_without_electricity_
32.47,24.01,20.48,2029,Population_without_electricity_
31.48,22.61,18.28,2030,Population_without_electricity_
30.45,21.14,15.97,2031,Population_without_electricity_
29.42,19.61,13.57,2032,Population_without_electricity_
28.37,18.02,11.08,2033,Population_without_electricity_
27.48,16.37,8.511,2034,Population_without_electricity_
26.57,14.67,6.629,2035,Population_without_electricity_
25.63,12.93,5.746,2036,Population_without_electricity_
24.7,11.15,4.833,2037,Population_without_electricity_
23.77,9.336,4.067,2038,Population_without_electricity_
22.83,7.479,3.286,2039,Population_without_electricity_
21.89,5.682,2.492,2040,Population_without_electricity_
20.92,4.979,1.685,2041,Population_without_electricity_
20.01,4.258,0.867,2042,Population_without_electricity_
19.11,3.519,0.414,2043,Population_without_electricity_
18.2,2.763,0.103,2044,Population_without_electricity_
17.28,1.99,0.0,2045,Population_without_electricity_
16.37,1.203,0.0,2046,Population_without_electricity_
15.47,0.909,0.0,2047,Population_without_electricity_
14.56,0.649,0.0,2048,Population_without_electricity_
13.67,0.379,0.0,2049,Population_without_electricity_
12.79,0.196,0.0,2050,Population_without_electricity_
11.93,0.012,0.0,2051,Population_without_electricity_
11.07,0.0,0.0,2052,Population_without_electricity_
10.22,0.0,0.0,2053,Population_without_electricity_
9.371,0.0,0.0,2054,Population_without_electricity_
8.53,0.0,0.0,2055,Population_without_electricity_
7.698,0.0,0.0,2056,Population_without_electricity_
6.876,0.0,0.0,2057,Population_without_electricity_
6.073,0.0,0.0,2058,Population_without_electricity_
5.295,0.0,0.0,2059,Population_without_electricity_
4.543,0.0,0.0,2060,Population_without_electricity_
31.36,31.36,31.36,2020,Poverty_Headcount
30.91,30.91,30.91,2021,Poverty_Headcount
27.3,27.3,27.3,2022,Poverty_Headcount
25.57,25.57,25.57,2023,Poverty_Headcount
23.91,23.91,23.91,2024,Poverty_Headcount
22.63,22.63,21.79,2025,Poverty_Headcount
21.77,21.78,20.32,2026,Poverty_Headcount
21.21,21.22,19.29,2027,Poverty_Headcount
20.75,20.75,18.42,2028,Poverty_Headcount
19.97,19.94,17.34,2029,Poverty_Headcount
18.92,18.86,16.02,2030,Poverty_Headcount
17.83,17.73,14.65,2031,Poverty_Headcount
16.92,16.76,13.43,2032,Poverty_Headcount
16.18,16.0,12.42,2033,Poverty_Headcount
15.62,15.45,11.63,2034,Poverty_Headcount
15.16,15.05,10.98,2035,Poverty_Headcount
14.69,14.71,10.42,2036,Poverty_Headcount
14.19,14.34,9.873,2037,Poverty_Headcount
13.64,13.89,9.398,2038,Poverty_Headcount
13.01,13.3,8.856,2039,Poverty_Headcount
12.34,12.62,8.286,2040,Poverty_Headcount
11.64,11.87,7.708,2041,Poverty_Headcount
10.92,11.1,7.113,2042,Poverty_Headcount
10.21,10.32,6.509,2043,Poverty_Headcount
9.493,9.542,5.896,2044,Poverty_Headcount
8.781,8.762,5.187,2045,Poverty_Headcount
8.072,7.985,4.497,2046,Poverty_Headcount
7.382,7.233,3.882,2047,Poverty_Headcount
6.648,6.426,3.342,2048,Poverty_Headcount
5.954,5.683,2.863,2049,Poverty_Headcount
5.356,5.038,2.447,2050,Poverty_Headcount
4.809,4.483,2.073,2051,Poverty_Headcount
4.313,3.99,1.735,2052,Poverty_Headcount
3.85,3.554,1.435,2053,Poverty_Headcount
3.433,3.157,1.17,2054,Poverty_Headcount
3.061,2.808,0.945,2055,Poverty_Headcount
2.732,2.493,0.756,2056,Poverty_Headcount
2.447,2.225,0.602,2057,Poverty_Headcount
2.201,1.989,0.476,2058,Poverty_Headcount
1.987,1.789,0.375,2059,Poverty_Headcount
1.801,1.61,0.294,2060,Poverty_Headcount
1.358,1.358,1.358,2020,Poverty_Rate
1.335,1.335,1.335,2021,Poverty_Rate
1.177,1.177,1.177,2022,Poverty_Rate
1.1,1.1,1.1,2023,Poverty_Rate
1.027,1.027,1.027,2024,Poverty_Rate
0.971,0.971,0.935,2025,Poverty_Rate
0.933,0.933,0.871,2026,Poverty_Rate
0.908,0.908,0.826,2027,Poverty_Rate
0.888,0.888,0.788,2028,Poverty_Rate
0.854,0.853,0.741,2029,Poverty_Rate
0.809,0.806,0.685,2030,Poverty_Rate
0.762,0.758,0.627,2031,Poverty_Rate
0.724,0.717,0.574,2032,Poverty_Rate
0.692,0.684,0.531,2033,Poverty_Rate
0.669,0.661,0.498,2034,Poverty_Rate
0.65,0.645,0.471,2035,Poverty_Rate
0.63,0.631,0.447,2036,Poverty_Rate
0.61,0.616,0.424,2037,Poverty_Rate
0.587,0.598,0.405,2038,Poverty_Rate
0.561,0.574,0.382,2039,Poverty_Rate
0.533,0.545,0.358,2040,Poverty_Rate
0.504,0.514,0.334,2041,Poverty_Rate
0.474,0.482,0.309,2042,Poverty_Rate
0.444,0.449,0.283,2043,Poverty_Rate
0.415,0.417,0.257,2044,Poverty_Rate
0.385,0.384,0.227,2045,Poverty_Rate
0.355,0.351,0.198,2046,Poverty_Rate
0.326,0.319,0.171,2047,Poverty_Rate
0.295,0.285,0.148,2048,Poverty_Rate
0.265,0.253,0.127,2049,Poverty_Rate
0.24,0.225,0.109,2050,Poverty_Rate
0.216,0.202,0.093,2051,Poverty_Rate
0.195,0.18,0.078,2052,Poverty_Rate
0.175,0.162,0.065,2053,Poverty_Rate
0.157,0.144,0.053,2054,Poverty_Rate
0.141,0.129,0.043,2055,Poverty_Rate
0.127,0.116,0.035,2056,Poverty_Rate
0.114,0.104,0.028,2057,Poverty_Rate
0.103,0.093,0.022,2058,Poverty_Rate
0.094,0.085,0.018,2059,Poverty_Rate
0.086,0.077,0.014,2060,Poverty_Rate
3369.0,3369.0,3369.0,2020,Renewable_Production
3582.0,3582.0,3582.0,2021,Renewable_Production
3866.0,3866.0,3866.0,2022,Renewable_Production
4184.0,4184.0,4184.0,2023,Renewable_Production
4496.0,4496.0,4496.0,2024,Renewable_Production
4835.0,4835.0,4835.0,2025,Renewable_Production
5193.0,5298.0,5298.0,2026,Renewable_Production
5548.0,6276.0,6270.0,2027,Renewable_Production
5890.0,7635.0,7612.0,2028,Renewable_Production
6238.0,9257.0,9227.0,2029,Renewable_Production
6607.0,10937.0,10923.0,2030,Renewable_Production
7009.0,12698.0,12735.0,2031,Renewable_Production
7462.0,14590.0,14720.0,2032,Renewable_Production
7975.0,16695.0,16964.0,2033,Renewable_Production
8561.0,19079.0,19537.0,2034,Renewable_Production
9233.0,21808.0,22508.0,2035,Renewable_Production
10033.0,24907.0,25897.0,2036,Renewable_Production
11031.0,28373.0,29685.0,2037,Renewable_Production
11980.0,30526.0,31795.0,2038,Renewable_Production
12789.0,32998.0,34688.0,2039,Renewable_Production
13671.0,35113.0,36860.0,2040,Renewable_Production
14568.0,35602.0,37569.0,2041,Renewable_Production
15399.0,37330.0,39408.0,2042,Renewable_Production
16245.0,38294.0,40592.0,2043,Renewable_Production
17190.0,40013.0,42467.0,2044,Renewable_Production
18257.0,41135.0,43804.0,2045,Renewable_Production
19439.0,42496.0,45287.0,2046,Renewable_Production
20715.0,43060.0,46133.0,2047,Renewable_Production
22053.0,43751.0,46934.0,2048,Renewable_Production
23418.0,45330.0,48976.0,2049,Renewable_Production
24793.0,46725.0,50585.0,2050,Renewable_Production
26197.0,47745.0,52086.0,2051,Renewable_Production
27582.0,48881.0,53476.0,2052,Renewable_Production
28929.0,49858.0,54864.0,2053,Renewable_Production
30246.0,50902.0,56091.0,2054,Renewable_Production
31556.0,51612.0,57151.0,2055,Renewable_Production
32885.0,52405.0,58006.0,2056,Renewable_Production
34258.0,52876.0,58851.0,2057,Renewable_Production
35697.0,53279.0,59249.0,2058,Renewable_Production
37214.0,53405.0,59722.0,2059,Renewable_Production
38495.0,53604.0,59982.0,2060,Renewable_Production
8.688,8.688,8.688,2020,Renewable_Share
9.054,9.054,9.054,2021,Renewable_Share
9.496,9.496,9.496,2022,Renewable_Share
9.924,9.924,9.924,2023,Renewable_Share
10.33,10.33,10.33,2024,Renewable_Share
10.77,10.77,10.77,2025,Renewable_Share
11.22,11.42,11.42,2026,Renewable_Share
11.67,13.13,13.12,2027,Renewable_Share
12.11,15.64,15.6,2028,Renewable_Share
12.57,18.7,18.66,2029,Renewable_Share
13.05,21.92,21.9,2030,Renewable_Share
13.56,25.29,25.3,2031,Renewable_Share
14.14,28.78,28.88,2032,Renewable_Share
14.82,32.44,32.67,2033,Renewable_Share
15.6,36.31,36.69,2034,Renewable_Share
16.48,40.39,40.93,2035,Renewable_Share
17.45,44.61,45.32,2036,Renewable_Share
18.6,48.91,49.76,2037,Renewable_Share
19.68,51.86,52.59,2038,Renewable_Share
20.59,54.98,55.9,2039,Renewable_Share
21.59,57.79,58.66,2040,Renewable_Share
22.57,59.58,60.53,2041,Renewable_Share
23.45,62.13,63.06,2042,Renewable_Share
24.34,64.17,65.16,2043,Renewable_Share
25.32,66.52,67.51,2044,Renewable_Share
26.4,68.42,69.46,2045,Renewable_Share
27.55,70.26,71.29,2046,Renewable_Share
28.75,71.63,72.73,2047,Renewable_Share
29.99,72.94,74.04,2048,Renewable_Share
31.24,74.5,75.67,2049,Renewable_Share
32.48,76.01,77.17,2050,Renewable_Share
33.73,77.42,78.61,2051,Renewable_Share
34.96,78.8,80.0,2052,Renewable_Share
36.16,80.11,81.32,2053,Renewable_Share
37.33,81.38,82.58,2054,Renewable_Share
38.5,82.53,83.73,2055,Renewable_Share
39.67,83.64,84.79,2056,Renewable_Share
40.84,84.63,85.79,2057,Renewable_Share
42.03,85.58,86.68,2058,Renewable_Share
43.23,86.43,87.52,2059,Renewable_Share
44.26,87.23,88.29,2060,Renewable_Share
0.861,0.861,0.861,2020,Temperature_Change
0.903,0.903,0.903,2021,Temperature_Change
0.945,0.945,0.945,2022,Temperature_Change
0.989,0.989,0.989,2023,Temperature_Change
1.033,1.033,1.033,2024,Temperature_Change
1.077,1.077,1.077,2025,Temperature_Change
1.121,1.121,1.12,2026,Temperature_Change
1.166,1.166,1.162,2027,Temperature_Change
1.211,1.209,1.202,2028,Temperature_Change
1.256,1.251,1.239,2029,Temperature_Change
1.3,1.29,1.272,2030,Temperature_Change
1.344,1.328,1.303,2031,Temperature_Change
1.388,1.363,1.33,2032,Temperature_Change
1.432,1.396,1.354,2033,Temperature_Change
1.476,1.427,1.375,2034,Temperature_Change
1.52,1.456,1.392,2035,Temperature_Change
1.563,1.483,1.407,2036,Temperature_Change
1.607,1.509,1.418,2037,Temperature_Change
1.65,1.532,1.426,2038,Temperature_Change
1.693,1.552,1.431,2039,Temperature_Change
1.736,1.571,1.432,2040,Temperature_Change
1.778,1.587,1.429,2041,Temperature_Change
1.82,1.6,1.425,2042,Temperature_Change
1.86,1.611,1.419,2043,Temperature_Change
1.901,1.62,1.412,2044,Temperature_Change
1.94,1.627,1.403,2045,Temperature_Change
1.98,1.632,1.394,2046,Temperature_Change
2.018,1.635,1.384,2047,Temperature_Change
2.056,1.636,1.373,2048,Temperature_Change
2.093,1.637,1.361,2049,Temperature_Change
2.13,1.636,1.349,2050,Temperature_Change
2.165,1.634,1.337,2051,Temperature_Change
2.2,1.63,1.325,2052,Temperature_Change
2.234,1.626,1.312,2053,Temperature_Change
2.267,1.621,1.299,2054,Temperature_Change
2.299,1.615,1.286,2055,Temperature_Change
2.33,1.608,1.273,2056,Temperature_Change
2.36,1.6,1.26,2057,Temperature_Change
2.389,1.591,1.248,2058,Temperature_Change
2.417,1.581,1.235,2059,Temperature_Change
2.444,1.571,1.223,2060,Temperature_Change
19.05,19.05,19.05,2020,Traditional_Cookstove_Use(%ofh)
18.1,18.1,18.1,2021,Traditional_Cookstove_Use(%ofh)
17.38,17.38,17.38,2022,Traditional_Cookstove_Use(%ofh)
16.43,16.43,16.43,2023,Traditional_Cookstove_Use(%ofh)
15.63,15.63,15.63,2024,Traditional_Cookstove_Use(%ofh)
14.9,14.74,14.32,2025,Traditional_Cookstove_Use(%ofh)
14.22,13.94,13.0,2026,Traditional_Cookstove_Use(%ofh)
13.54,13.18,11.48,2027,Traditional_Cookstove_Use(%ofh)
12.84,12.45,9.905,2028,Traditional_Cookstove_Use(%ofh)
12.18,11.77,8.273,2029,Traditional_Cookstove_Use(%ofh)
11.56,11.13,6.512,2030,Traditional_Cookstove_Use(%ofh)
10.97,10.51,4.882,2031,Traditional_Cookstove_Use(%ofh)
10.42,9.928,3.621,2032,Traditional_Cookstove_Use(%ofh)
9.913,9.384,2.712,2033,Traditional_Cookstove_Use(%ofh)
9.449,8.879,1.786,2034,Traditional_Cookstove_Use(%ofh)
9.023,8.414,0.898,2035,Traditional_Cookstove_Use(%ofh)
8.619,7.988,0.517,2036,Traditional_Cookstove_Use(%ofh)
8.259,7.597,0.144,2037,Traditional_Cookstove_Use(%ofh)
7.931,7.242,0.0,2038,Traditional_Cookstove_Use(%ofh)
7.627,6.906,0.0,2039,Traditional_Cookstove_Use(%ofh)
7.34,6.592,0.0,2040,Traditional_Cookstove_Use(%ofh)
7.055,6.329,0.0,2041,Traditional_Cookstove_Use(%ofh)
6.777,6.061,0.0,2042,Traditional_Cookstove_Use(%ofh)
6.501,5.802,0.0,2043,Traditional_Cookstove_Use(%ofh)
6.231,5.544,0.0,2044,Traditional_Cookstove_Use(%ofh)
5.969,5.298,0.0,2045,Traditional_Cookstove_Use(%ofh)
5.712,5.058,0.0,2046,Traditional_Cookstove_Use(%ofh)
5.464,4.85,0.0,2047,Traditional_Cookstove_Use(%ofh)
5.226,4.635,0.0,2048,Traditional_Cookstove_Use(%ofh)
4.999,4.437,0.0,2049,Traditional_Cookstove_Use(%ofh)
4.789,4.251,0.0,2050,Traditional_Cookstove_Use(%ofh)
4.584,4.079,0.0,2051,Traditional_Cookstove_Use(%ofh)
4.387,3.91,0.0,2052,Traditional_Cookstove_Use(%ofh)
4.196,3.758,0.0,2053,Traditional_Cookstove_Use(%ofh)
4.009,3.6,0.0,2054,Traditional_Cookstove_Use(%ofh)
3.825,3.457,0.0,2055,Traditional_Cookstove_Use(%ofh)
3.645,3.306,0.0,2056,Traditional_Cookstove_Use(%ofh)
3.47,3.172,0.0,2057,Traditional_Cookstove_Use(%ofh)
3.299,3.03,0.0,2058,Traditional_Cookstove_Use(%ofh)
3.137,2.902,0.0,2059,Traditional_Cookstove_Use(%ofh)
2.982,2.77,0.0,2060,Traditional_Cookstove_Use(%ofh)
439.719566,439.719566,439.719566,2020,Traditional_Cookstove_Use
419.18514,419.18514,419.18514,2021,Traditional_Cookstove_Use
403.125348,403.125348,403.125348,2022,Traditional_Cookstove_Use
381.90778,381.90778,381.90778,2023,Traditional_Cookstove_Use
363.9361676,363.9361676,363.9361676,2024,Traditional_Cookstove_Use
347.4886396,343.5626328,333.89576700000003,2025,Traditional_Cookstove_Use
331.9508766,325.3797606,303.4038593,2026,Traditional_Cookstove_Use
316.26995900000003,307.96315280000005,268.15222859999994,2027,Traditional_Cookstove_Use
300.2292436,291.0197576,231.5372715,2028,Traditional_Cookstove_Use
284.9286987,275.32985119999995,193.4556887,2029,Traditional_Cookstove_Use
270.3441048,260.2579371,152.31238059999998,2030,Traditional_Cookstove_Use
256.50219,245.8344168,114.1728476,2031,Traditional_Cookstove_Use
243.738137,232.1580378,84.658746,2032,Traditional_Cookstove_Use
231.7049748,219.3241456,63.3662757,2033,Traditional_Cookstove_Use
220.681044,207.3712557,41.7077379,2034,Traditional_Cookstove_Use
210.5335176,196.3277169,20.95147626,2035,Traditional_Cookstove_Use
200.8492864,186.156285,12.03506512,2036,Traditional_Cookstove_Use
192.2125442,176.781843,3.3531714000000004,2037,Traditional_Cookstove_Use
184.2414672,168.2703932,0.0,2038,Traditional_Cookstove_Use
176.855572,160.156545,0.0,2039,Traditional_Cookstove_Use
169.8461859,152.5598361,0.0,2040,Traditional_Cookstove_Use
162.8731413,146.14830990000002,0.0,2041,Traditional_Cookstove_Use
156.04260209999998,139.59523199999998,0.0,2042,Traditional_Cookstove_Use
149.3136436,133.2525519,0.0,2043,Traditional_Cookstove_Use
142.65941999999998,126.937728,0.0,2044,Traditional_Cookstove_Use
136.1896056,120.9193812,0.0,2045,Traditional_Cookstove_Use
129.88056319999998,115.0100039,0.0,2046,Traditional_Cookstove_Use
123.7500303,109.8594791,0.0,2047,Traditional_Cookstove_Use
117.8747284,104.5502278,0.0,2048,Traditional_Cookstove_Use
112.2238845,99.6194556,0.0,2049,Traditional_Cookstove_Use
107.0009956,95.0165176,0.0,2050,Traditional_Cookstove_Use
101.8928925,90.6787073,0.0,2051,Traditional_Cookstove_Use
96.9851139,86.44134249999999,0.0,2052,Traditional_Cookstove_Use
92.2341008,82.6043586,0.0,2053,Traditional_Cookstove_Use
87.5949724,78.68820360000001,0.0,2054,Traditional_Cookstove_Use
83.05794,75.0861364,0.0,2055,Traditional_Cookstove_Use
78.650224,71.36269800000001,0.0,2056,Traditional_Cookstove_Use
74.37483040000001,68.01105000000001,0.0,2057,Traditional_Cookstove_Use
70.27028539999999,64.5194106,0.0,2058,Traditional_Cookstove_Use
66.3470547,61.38374520000001,0.0,2059,Traditional_Cookstove_Use
62.6156944,58.1918248,0.0,2060,Traditional_Cookstove_Use
